"address","lat","long"
"Wildlife Inst India, Dept Habitat Ecol, Post Box 18, Dehra Dun 248001, Uttarakhand, India",30.3426764,78.0051613
"Wildlife Inst India, Dept Landscape Level Planning & Management, Post Box 18, Dehra Dun 248001, Uttarakhand, India",30.3345816,78.0537813
"Wildlife Inst India, Ganga Aqualife Conservat & Monitoring Ctr, Dehra Dun, India",30.2830875,77.9735136
"Wildlife Inst India, PB 18, Dehra Dun 248002, Uttar Pradesh, India",27.5705886,80.0981869
"Wildlife Inst India, POB 18, Dehra Dun 248001, Uttar Pradesh, India",27.5705886,80.0981869
"Wildlife Inst India, Post Box 18, Dehra Dun 248001, Uttarakhand, India",30.3077578,78.0490798
"WILDLIFE INST INDIA,POB 18,DEHRA DUN 248001,INDIA",30.2834983,77.9735518
"Woldia Univ, Fac Hlth Sci, Dept Med Lab Sci, Woldia, Ethiopia",11.8299019,39.6001842
"Woldia Univ, Fac Hlth Sci, Dept Midwifery, Woldia, Ethiopia",11.8222082,39.5801651
"Woldia Univ, Fac Hlth Sci, Dept Nursing, Woldia, Ethiopia",11.8222082,39.5801651
"Woldia Univ, Fac Hlth Sci, Dept Publ Hlth, Woldia, Ethiopia",11.8299019,39.6001842
"World Agroforestry Ctr ICRAF, East & Cent Asia Reg, Ctr Mt Ecosyst Studies, Kunming 650201, Peoples R China",24.89985,102.95301
"World Agroforestry Ctr ICRAF, Nairobi, Kenya",-1.236467,36.819017
"World Agroforestry Ctr ICRAF, Southeast Asia Reg Off, Bogor, Indonesia",-6.5971469,106.8060388
"World Resources Inst, Sustainable Landscapes Restorat, New Delhi, India",28.6139391,77.2090212
"World Wide Fund Nat India, Freshwater & Wetlands Programme, New Delhi 110003, India",28.5916468,77.2317863
"WWF India Secretariat, TRAFFIC, 172-B Lodhi Estate, New Delhi, India",28.590965,77.223072
"WWF India, 172 B Lodhi Estate,Max Mueller Marg, New Delhi 110003, India",28.590965,77.223072
"WWF India, New Delhi 110003, India",28.590965,77.223072
"WWF INDIA,IGCMC,172-B,LODI ESTATE,NEW DELHI 110003,INDIA",28.590965,77.223072
"Yale Univ, Sch Environm, New Haven, CT 06511 USA",41.3040256,-72.9326481
"Yashvantarao Chavan Inst Sci, Dept Bot, Satara 415001, Maharashtra, India",17.6855395,74.0108602
"Zagazig Univ, Fac Engn, Water & Water Struct Engn Dept, Zagazig 44519, Egypt",30.5765383,31.5040656
"ZARS RVS Krishi Vishwa Vidyalaya, Morena, India",26.4947172,77.9940222
"Zoo Outreach Org ZOO, Coimbatore, Tamil Nadu, India",11.0758138,77.0106614
"Zool Survey India, Kolkata, W Bengal, India",22.572646,88.363895
"Zool Survey India, M Block, Kolkata 700053, W Bengal, India",22.5096075,88.3339513
NA,NA,NA
